"date","avg_level_m","hydroyear","hydroyear_label","month"
1926-09-09,NA,1927,"1926-1927",9
1926-09-10,NA,1927,"1926-1927",9
1926-09-11,NA,1927,"1926-1927",9
1926-09-12,NA,1927,"1926-1927",9
1926-09-13,NA,1927,"1926-1927",9
1926-09-14,NA,1927,"1926-1927",9
1926-09-15,NA,1927,"1926-1927",9
1926-09-16,NA,1927,"1926-1927",9
1926-09-17,NA,1927,"1926-1927",9
1926-09-18,NA,1927,"1926-1927",9
1926-09-19,NA,1927,"1926-1927",9
1926-09-20,NA,1927,"1926-1927",9
1926-09-21,NA,1927,"1926-1927",9
1926-09-22,NA,1927,"1926-1927",9
1926-09-23,NA,1927,"1926-1927",9
1926-09-24,NA,1927,"1926-1927",9
1926-09-25,NA,1927,"1926-1927",9
1926-09-26,NA,1927,"1926-1927",9
1926-09-27,NA,1927,"1926-1927",9
1926-09-28,NA,1927,"1926-1927",9
1926-09-29,NA,1927,"1926-1927",9
1926-09-30,NA,1927,"1926-1927",9
1926-10-01,NA,1927,"1926-1927",10
1926-10-02,NA,1927,"1926-1927",10
1926-10-03,NA,1927,"1926-1927",10
1926-10-04,NA,1927,"1926-1927",10
1926-10-05,NA,1927,"1926-1927",10
1926-10-06,NA,1927,"1926-1927",10
1926-10-07,NA,1927,"1926-1927",10
1926-10-08,NA,1927,"1926-1927",10
1926-10-09,NA,1927,"1926-1927",10
1926-10-10,NA,1927,"1926-1927",10
1926-10-11,NA,1927,"1926-1927",10
1926-10-12,NA,1927,"1926-1927",10
1926-10-13,NA,1927,"1926-1927",10
1926-10-14,NA,1927,"1926-1927",10
1926-10-15,NA,1927,"1926-1927",10
1926-10-16,NA,1927,"1926-1927",10
1926-10-17,NA,1927,"1926-1927",10
1926-10-18,NA,1927,"1926-1927",10
1926-10-19,NA,1927,"1926-1927",10
1926-10-20,NA,1927,"1926-1927",10
1926-10-21,NA,1927,"1926-1927",10
1926-10-22,NA,1927,"1926-1927",10
1926-10-23,NA,1927,"1926-1927",10
1926-10-24,NA,1927,"1926-1927",10
1926-10-25,NA,1927,"1926-1927",10
1926-10-26,NA,1927,"1926-1927",10
1926-10-27,NA,1927,"1926-1927",10
1926-10-28,NA,1927,"1926-1927",10
1926-10-29,NA,1927,"1926-1927",10
1926-10-30,NA,1927,"1926-1927",10
1926-10-31,NA,1927,"1926-1927",10
1926-11-01,NA,1927,"1926-1927",11
1926-11-02,NA,1927,"1926-1927",11
1926-11-03,NA,1927,"1926-1927",11
1926-11-04,NA,1927,"1926-1927",11
1926-11-05,NA,1927,"1926-1927",11
1926-11-06,NA,1927,"1926-1927",11
1926-11-07,NA,1927,"1926-1927",11
1926-11-08,NA,1927,"1926-1927",11
1926-11-09,NA,1927,"1926-1927",11
1926-11-10,NA,1927,"1926-1927",11
1926-11-11,NA,1927,"1926-1927",11
1926-11-12,NA,1927,"1926-1927",11
1926-11-13,NA,1927,"1926-1927",11
1926-11-14,NA,1927,"1926-1927",11
1926-11-15,NA,1927,"1926-1927",11
1926-11-16,NA,1927,"1926-1927",11
1926-11-17,NA,1927,"1926-1927",11
1926-11-18,NA,1927,"1926-1927",11
1926-11-19,NA,1927,"1926-1927",11
1926-11-20,NA,1927,"1926-1927",11
1926-11-21,NA,1927,"1926-1927",11
1926-11-22,NA,1927,"1926-1927",11
1926-11-23,NA,1927,"1926-1927",11
1926-11-24,NA,1927,"1926-1927",11
1926-11-25,NA,1927,"1926-1927",11
1926-11-26,NA,1927,"1926-1927",11
1926-11-27,NA,1927,"1926-1927",11
1926-11-28,NA,1927,"1926-1927",11
1926-11-29,NA,1927,"1926-1927",11
1926-11-30,NA,1927,"1926-1927",11
1926-12-01,NA,1927,"1926-1927",12
1926-12-02,NA,1927,"1926-1927",12
1926-12-03,NA,1927,"1926-1927",12
1926-12-04,NA,1927,"1926-1927",12
1926-12-05,NA,1927,"1926-1927",12
1926-12-06,NA,1927,"1926-1927",12
1926-12-07,NA,1927,"1926-1927",12
1926-12-08,NA,1927,"1926-1927",12
1926-12-09,NA,1927,"1926-1927",12
1926-12-10,NA,1927,"1926-1927",12
1926-12-11,NA,1927,"1926-1927",12
1926-12-12,NA,1927,"1926-1927",12
1926-12-13,NA,1927,"1926-1927",12
1926-12-14,NA,1927,"1926-1927",12
1926-12-15,NA,1927,"1926-1927",12
1926-12-16,NA,1927,"1926-1927",12
1926-12-17,NA,1927,"1926-1927",12
1926-12-18,NA,1927,"1926-1927",12
1926-12-19,NA,1927,"1926-1927",12
1926-12-20,NA,1927,"1926-1927",12
1926-12-21,NA,1927,"1926-1927",12
1926-12-22,NA,1927,"1926-1927",12
1926-12-23,NA,1927,"1926-1927",12
1926-12-24,NA,1927,"1926-1927",12
1926-12-25,NA,1927,"1926-1927",12
1926-12-26,NA,1927,"1926-1927",12
1926-12-27,NA,1927,"1926-1927",12
1926-12-28,NA,1927,"1926-1927",12
1926-12-29,NA,1927,"1926-1927",12
1926-12-30,NA,1927,"1926-1927",12
1926-12-31,NA,1927,"1926-1927",12
1927-01-01,NA,1927,"1926-1927",1
1927-01-02,NA,1927,"1926-1927",1
1927-01-03,NA,1927,"1926-1927",1
1927-01-04,NA,1927,"1926-1927",1
1927-01-05,NA,1927,"1926-1927",1
1927-01-06,NA,1927,"1926-1927",1
1927-01-07,NA,1927,"1926-1927",1
1927-01-08,NA,1927,"1926-1927",1
1927-01-09,NA,1927,"1926-1927",1
1927-01-10,NA,1927,"1926-1927",1
1927-01-11,NA,1927,"1926-1927",1
1927-01-12,NA,1927,"1926-1927",1
1927-01-13,NA,1927,"1926-1927",1
1927-01-14,NA,1927,"1926-1927",1
1927-01-15,NA,1927,"1926-1927",1
1927-01-16,NA,1927,"1926-1927",1
1927-01-17,NA,1927,"1926-1927",1
1927-01-18,NA,1927,"1926-1927",1
1927-01-19,NA,1927,"1926-1927",1
1927-01-20,NA,1927,"1926-1927",1
1927-01-21,NA,1927,"1926-1927",1
1927-01-22,NA,1927,"1926-1927",1
1927-01-23,NA,1927,"1926-1927",1
1927-01-24,NA,1927,"1926-1927",1
1927-01-25,NA,1927,"1926-1927",1
1927-01-26,NA,1927,"1926-1927",1
1927-01-27,NA,1927,"1926-1927",1
1927-01-28,NA,1927,"1926-1927",1
1927-01-29,NA,1927,"1926-1927",1
1927-01-30,NA,1927,"1926-1927",1
1927-01-31,NA,1927,"1926-1927",1
1927-02-01,NA,1927,"1926-1927",2
1927-02-02,NA,1927,"1926-1927",2
1927-02-03,NA,1927,"1926-1927",2
1927-02-04,NA,1927,"1926-1927",2
1927-02-05,NA,1927,"1926-1927",2
1927-02-06,NA,1927,"1926-1927",2
1927-02-07,NA,1927,"1926-1927",2
1927-02-08,NA,1927,"1926-1927",2
1927-02-09,NA,1927,"1926-1927",2
1927-02-10,NA,1927,"1926-1927",2
1927-02-11,NA,1927,"1926-1927",2
1927-02-12,NA,1927,"1926-1927",2
1927-02-13,NA,1927,"1926-1927",2
1927-02-14,NA,1927,"1926-1927",2
1927-02-15,NA,1927,"1926-1927",2
1927-02-16,NA,1927,"1926-1927",2
1927-02-17,NA,1927,"1926-1927",2
1927-02-18,NA,1927,"1926-1927",2
1927-02-19,NA,1927,"1926-1927",2
1927-02-20,NA,1927,"1926-1927",2
1927-02-21,NA,1927,"1926-1927",2
1927-02-22,NA,1927,"1926-1927",2
1927-02-23,NA,1927,"1926-1927",2
1927-02-24,NA,1927,"1926-1927",2
1927-02-25,NA,1927,"1926-1927",2
1927-02-26,NA,1927,"1926-1927",2
1927-02-27,NA,1927,"1926-1927",2
1927-02-28,NA,1927,"1926-1927",2
1927-03-01,NA,1927,"1926-1927",3
1927-03-02,NA,1927,"1926-1927",3
1927-03-03,NA,1927,"1926-1927",3
1927-03-04,NA,1927,"1926-1927",3
1927-03-05,NA,1927,"1926-1927",3
1927-03-06,NA,1927,"1926-1927",3
1927-03-07,NA,1927,"1926-1927",3
1927-03-08,NA,1927,"1926-1927",3
1927-03-09,NA,1927,"1926-1927",3
1927-03-10,NA,1927,"1926-1927",3
1927-03-11,NA,1927,"1926-1927",3
1927-03-12,NA,1927,"1926-1927",3
1927-03-13,NA,1927,"1926-1927",3
1927-03-14,NA,1927,"1926-1927",3
1927-03-15,NA,1927,"1926-1927",3
1927-03-16,NA,1927,"1926-1927",3
1927-03-17,NA,1927,"1926-1927",3
1927-03-18,NA,1927,"1926-1927",3
1927-03-19,NA,1927,"1926-1927",3
1927-03-20,NA,1927,"1926-1927",3
1927-03-21,NA,1927,"1926-1927",3
1927-03-22,NA,1927,"1926-1927",3
1927-03-23,NA,1927,"1926-1927",3
1927-03-24,NA,1927,"1926-1927",3
1927-03-25,NA,1927,"1926-1927",3
1927-03-26,NA,1927,"1926-1927",3
1927-03-27,NA,1927,"1926-1927",3
1927-03-28,NA,1927,"1926-1927",3
1927-03-29,NA,1927,"1926-1927",3
1927-03-30,NA,1927,"1926-1927",3
1927-03-31,NA,1927,"1926-1927",3
1927-04-01,NA,1927,"1926-1927",4
1927-04-02,NA,1927,"1926-1927",4
1927-04-03,NA,1927,"1926-1927",4
1927-04-04,NA,1927,"1926-1927",4
1927-04-05,NA,1927,"1926-1927",4
1927-04-06,NA,1927,"1926-1927",4
1927-04-07,NA,1927,"1926-1927",4
1927-04-08,NA,1927,"1926-1927",4
1927-04-09,NA,1927,"1926-1927",4
1927-04-10,NA,1927,"1926-1927",4
1927-04-11,NA,1927,"1926-1927",4
1927-04-12,NA,1927,"1926-1927",4
1927-04-13,NA,1927,"1926-1927",4
1927-04-14,NA,1927,"1926-1927",4
1927-04-15,NA,1927,"1926-1927",4
1927-04-16,NA,1927,"1926-1927",4
1927-04-17,NA,1927,"1926-1927",4
1927-04-18,NA,1927,"1926-1927",4
1927-04-19,NA,1927,"1926-1927",4
1927-04-20,NA,1927,"1926-1927",4
1927-04-21,NA,1927,"1926-1927",4
1927-04-22,NA,1927,"1926-1927",4
1927-04-23,NA,1927,"1926-1927",4
1927-04-24,NA,1927,"1926-1927",4
1927-04-25,NA,1927,"1926-1927",4
1927-04-26,NA,1927,"1926-1927",4
1927-04-27,NA,1927,"1926-1927",4
1927-04-28,NA,1927,"1926-1927",4
1927-04-29,NA,1927,"1926-1927",4
1927-04-30,NA,1927,"1926-1927",4
1927-05-01,NA,1927,"1926-1927",5
1927-05-02,NA,1927,"1926-1927",5
1927-05-03,NA,1927,"1926-1927",5
1927-05-04,NA,1927,"1926-1927",5
1927-05-05,NA,1927,"1926-1927",5
1927-05-06,NA,1927,"1926-1927",5
1927-05-07,NA,1927,"1926-1927",5
1927-05-08,NA,1927,"1926-1927",5
1927-05-09,NA,1927,"1926-1927",5
1927-05-10,NA,1927,"1926-1927",5
1927-05-11,NA,1927,"1926-1927",5
1927-05-12,NA,1927,"1926-1927",5
1927-05-13,NA,1927,"1926-1927",5
1927-05-14,NA,1927,"1926-1927",5
1927-05-15,NA,1927,"1926-1927",5
1927-05-16,NA,1927,"1926-1927",5
1927-05-17,NA,1927,"1926-1927",5
1927-05-18,NA,1927,"1926-1927",5
1927-05-19,NA,1927,"1926-1927",5
1927-05-20,NA,1927,"1926-1927",5
1927-05-21,NA,1927,"1926-1927",5
1927-05-22,NA,1927,"1926-1927",5
1927-05-23,NA,1927,"1926-1927",5
1927-05-24,NA,1927,"1926-1927",5
1927-05-25,NA,1927,"1926-1927",5
1927-05-26,NA,1927,"1926-1927",5
1927-05-27,NA,1927,"1926-1927",5
1927-05-28,NA,1927,"1926-1927",5
1927-05-29,NA,1927,"1926-1927",5
1927-05-30,NA,1927,"1926-1927",5
1927-05-31,NA,1927,"1926-1927",5
1927-06-01,NA,1927,"1926-1927",6
1927-06-02,NA,1927,"1926-1927",6
1927-06-03,NA,1927,"1926-1927",6
1927-06-04,NA,1927,"1926-1927",6
1927-06-05,NA,1927,"1926-1927",6
1927-06-06,NA,1927,"1926-1927",6
1927-06-07,NA,1927,"1926-1927",6
1927-06-08,NA,1927,"1926-1927",6
1927-06-09,NA,1927,"1926-1927",6
1927-06-10,NA,1927,"1926-1927",6
1927-06-11,NA,1927,"1926-1927",6
1927-06-12,NA,1927,"1926-1927",6
1927-06-13,NA,1927,"1926-1927",6
1927-06-14,NA,1927,"1926-1927",6
1927-06-15,NA,1927,"1926-1927",6
1927-06-16,NA,1927,"1926-1927",6
1927-06-17,NA,1927,"1926-1927",6
1927-06-18,NA,1927,"1926-1927",6
1927-06-19,NA,1927,"1926-1927",6
1927-06-20,NA,1927,"1926-1927",6
1927-06-21,NA,1927,"1926-1927",6
1927-06-22,NA,1927,"1926-1927",6
1927-06-23,NA,1927,"1926-1927",6
1927-06-24,NA,1927,"1926-1927",6
1927-06-25,NA,1927,"1926-1927",6
1927-06-26,NA,1927,"1926-1927",6
1927-06-27,NA,1927,"1926-1927",6
1927-06-28,NA,1927,"1926-1927",6
1927-06-29,NA,1927,"1926-1927",6
1927-06-30,NA,1927,"1926-1927",6
1927-07-01,NA,1928,"1927-1928",7
1927-07-02,NA,1928,"1927-1928",7
1927-07-03,NA,1928,"1927-1928",7
1927-07-04,NA,1928,"1927-1928",7
1927-07-05,NA,1928,"1927-1928",7
1927-07-06,NA,1928,"1927-1928",7
1927-07-07,NA,1928,"1927-1928",7
1927-07-08,NA,1928,"1927-1928",7
1927-07-09,NA,1928,"1927-1928",7
1927-07-10,NA,1928,"1927-1928",7
1927-07-11,NA,1928,"1927-1928",7
1927-07-12,NA,1928,"1927-1928",7
1927-07-13,NA,1928,"1927-1928",7
1927-07-14,NA,1928,"1927-1928",7
1927-07-15,NA,1928,"1927-1928",7
1927-07-16,NA,1928,"1927-1928",7
1927-07-17,NA,1928,"1927-1928",7
1927-07-18,NA,1928,"1927-1928",7
1927-07-19,NA,1928,"1927-1928",7
1927-07-20,NA,1928,"1927-1928",7
1927-07-21,NA,1928,"1927-1928",7
1927-07-22,NA,1928,"1927-1928",7
1927-07-23,NA,1928,"1927-1928",7
1927-07-24,NA,1928,"1927-1928",7
1927-07-25,NA,1928,"1927-1928",7
1927-07-26,NA,1928,"1927-1928",7
1927-07-27,NA,1928,"1927-1928",7
1927-07-28,NA,1928,"1927-1928",7
1927-07-29,NA,1928,"1927-1928",7
1927-07-30,NA,1928,"1927-1928",7
1927-07-31,NA,1928,"1927-1928",7
1927-08-01,NA,1928,"1927-1928",8
1927-08-02,NA,1928,"1927-1928",8
1927-08-03,NA,1928,"1927-1928",8
1927-08-04,NA,1928,"1927-1928",8
1927-08-05,NA,1928,"1927-1928",8
1927-08-06,NA,1928,"1927-1928",8
1927-08-07,NA,1928,"1927-1928",8
1927-08-08,NA,1928,"1927-1928",8
1927-08-09,NA,1928,"1927-1928",8
1927-08-10,NA,1928,"1927-1928",8
1927-08-11,NA,1928,"1927-1928",8
1927-08-12,NA,1928,"1927-1928",8
1927-08-13,NA,1928,"1927-1928",8
1927-08-14,NA,1928,"1927-1928",8
1927-08-15,NA,1928,"1927-1928",8
1927-08-16,NA,1928,"1927-1928",8
1927-08-17,NA,1928,"1927-1928",8
1927-08-18,NA,1928,"1927-1928",8
1927-08-19,NA,1928,"1927-1928",8
1927-08-20,NA,1928,"1927-1928",8
1927-08-21,NA,1928,"1927-1928",8
1927-08-22,NA,1928,"1927-1928",8
1927-08-23,NA,1928,"1927-1928",8
1927-08-24,NA,1928,"1927-1928",8
1927-08-25,NA,1928,"1927-1928",8
1927-08-26,NA,1928,"1927-1928",8
1927-08-27,NA,1928,"1927-1928",8
1927-08-28,NA,1928,"1927-1928",8
1927-08-29,NA,1928,"1927-1928",8
1927-08-30,NA,1928,"1927-1928",8
1927-08-31,NA,1928,"1927-1928",8
1927-09-01,NA,1928,"1927-1928",9
1927-09-02,NA,1928,"1927-1928",9
1927-09-03,NA,1928,"1927-1928",9
1927-09-04,NA,1928,"1927-1928",9
1927-09-05,NA,1928,"1927-1928",9
1927-09-06,NA,1928,"1927-1928",9
1927-09-07,NA,1928,"1927-1928",9
1927-09-08,NA,1928,"1927-1928",9
1927-09-09,NA,1928,"1927-1928",9
1927-09-10,NA,1928,"1927-1928",9
1927-09-11,NA,1928,"1927-1928",9
1927-09-12,NA,1928,"1927-1928",9
1927-09-13,NA,1928,"1927-1928",9
1927-09-14,NA,1928,"1927-1928",9
1927-09-15,NA,1928,"1927-1928",9
1927-09-16,NA,1928,"1927-1928",9
1927-09-17,NA,1928,"1927-1928",9
1927-09-18,NA,1928,"1927-1928",9
1927-09-19,NA,1928,"1927-1928",9
1927-09-20,NA,1928,"1927-1928",9
1927-09-21,NA,1928,"1927-1928",9
1927-09-22,NA,1928,"1927-1928",9
1927-09-23,NA,1928,"1927-1928",9
1927-09-24,NA,1928,"1927-1928",9
1927-09-25,NA,1928,"1927-1928",9
1927-09-26,NA,1928,"1927-1928",9
1927-09-27,NA,1928,"1927-1928",9
1927-09-28,NA,1928,"1927-1928",9
1927-09-29,NA,1928,"1927-1928",9
1927-09-30,NA,1928,"1927-1928",9
1927-10-01,NA,1928,"1927-1928",10
1927-10-02,NA,1928,"1927-1928",10
1927-10-03,NA,1928,"1927-1928",10
1927-10-04,NA,1928,"1927-1928",10
1927-10-05,NA,1928,"1927-1928",10
1927-10-06,NA,1928,"1927-1928",10
1927-10-07,NA,1928,"1927-1928",10
1927-10-08,NA,1928,"1927-1928",10
1927-10-09,NA,1928,"1927-1928",10
1927-10-10,NA,1928,"1927-1928",10
1927-10-11,NA,1928,"1927-1928",10
1927-10-12,NA,1928,"1927-1928",10
1927-10-13,NA,1928,"1927-1928",10
1927-10-14,NA,1928,"1927-1928",10
1927-10-15,NA,1928,"1927-1928",10
1927-10-16,NA,1928,"1927-1928",10
1927-10-17,NA,1928,"1927-1928",10
1927-10-18,NA,1928,"1927-1928",10
1927-10-19,NA,1928,"1927-1928",10
1927-10-20,NA,1928,"1927-1928",10
1927-10-21,NA,1928,"1927-1928",10
1927-10-22,NA,1928,"1927-1928",10
1927-10-23,NA,1928,"1927-1928",10
1927-10-24,NA,1928,"1927-1928",10
1927-10-25,NA,1928,"1927-1928",10
1927-10-26,NA,1928,"1927-1928",10
1927-10-27,NA,1928,"1927-1928",10
1927-10-28,NA,1928,"1927-1928",10
1927-10-29,NA,1928,"1927-1928",10
1927-10-30,NA,1928,"1927-1928",10
1927-10-31,NA,1928,"1927-1928",10
1927-11-01,NA,1928,"1927-1928",11
1927-11-02,NA,1928,"1927-1928",11
1927-11-03,NA,1928,"1927-1928",11
1927-11-04,NA,1928,"1927-1928",11
1927-11-05,NA,1928,"1927-1928",11
1927-11-06,NA,1928,"1927-1928",11
1927-11-07,NA,1928,"1927-1928",11
1927-11-08,NA,1928,"1927-1928",11
1927-11-09,NA,1928,"1927-1928",11
1927-11-10,NA,1928,"1927-1928",11
1927-11-11,NA,1928,"1927-1928",11
1927-11-12,NA,1928,"1927-1928",11
1927-11-13,NA,1928,"1927-1928",11
1927-11-14,NA,1928,"1927-1928",11
1927-11-15,NA,1928,"1927-1928",11
1927-11-16,NA,1928,"1927-1928",11
1927-11-17,NA,1928,"1927-1928",11
1927-11-18,NA,1928,"1927-1928",11
1927-11-19,NA,1928,"1927-1928",11
1927-11-20,NA,1928,"1927-1928",11
1927-11-21,NA,1928,"1927-1928",11
1927-11-22,NA,1928,"1927-1928",11
1927-11-23,NA,1928,"1927-1928",11
1927-11-24,NA,1928,"1927-1928",11
1927-11-25,NA,1928,"1927-1928",11
1927-11-26,NA,1928,"1927-1928",11
1927-11-27,NA,1928,"1927-1928",11
1927-11-28,NA,1928,"1927-1928",11
1927-11-29,NA,1928,"1927-1928",11
1927-11-30,NA,1928,"1927-1928",11
1927-12-01,NA,1928,"1927-1928",12
1927-12-02,NA,1928,"1927-1928",12
1927-12-03,NA,1928,"1927-1928",12
1927-12-04,NA,1928,"1927-1928",12
1927-12-05,NA,1928,"1927-1928",12
1927-12-06,NA,1928,"1927-1928",12
1927-12-07,NA,1928,"1927-1928",12
1927-12-08,NA,1928,"1927-1928",12
1927-12-09,NA,1928,"1927-1928",12
1927-12-10,NA,1928,"1927-1928",12
1927-12-11,NA,1928,"1927-1928",12
1927-12-12,NA,1928,"1927-1928",12
1927-12-13,NA,1928,"1927-1928",12
1927-12-14,NA,1928,"1927-1928",12
1927-12-15,NA,1928,"1927-1928",12
1927-12-16,NA,1928,"1927-1928",12
1927-12-17,NA,1928,"1927-1928",12
1927-12-18,NA,1928,"1927-1928",12
1927-12-19,NA,1928,"1927-1928",12
1927-12-20,NA,1928,"1927-1928",12
1927-12-21,NA,1928,"1927-1928",12
1927-12-22,NA,1928,"1927-1928",12
1927-12-23,NA,1928,"1927-1928",12
1927-12-24,NA,1928,"1927-1928",12
1927-12-25,NA,1928,"1927-1928",12
1927-12-26,NA,1928,"1927-1928",12
1927-12-27,NA,1928,"1927-1928",12
1927-12-28,NA,1928,"1927-1928",12
1927-12-29,NA,1928,"1927-1928",12
1927-12-30,NA,1928,"1927-1928",12
1927-12-31,NA,1928,"1927-1928",12
1928-01-01,NA,1928,"1927-1928",1
1928-01-02,NA,1928,"1927-1928",1
1928-01-03,NA,1928,"1927-1928",1
1928-01-04,NA,1928,"1927-1928",1
1928-01-05,NA,1928,"1927-1928",1
1928-01-06,NA,1928,"1927-1928",1
1928-01-07,NA,1928,"1927-1928",1
1928-01-08,NA,1928,"1927-1928",1
1928-01-09,NA,1928,"1927-1928",1
1928-01-10,NA,1928,"1927-1928",1
1928-01-11,NA,1928,"1927-1928",1
1928-01-12,NA,1928,"1927-1928",1
1928-01-13,NA,1928,"1927-1928",1
1928-01-14,NA,1928,"1927-1928",1
1928-01-15,NA,1928,"1927-1928",1
1928-01-16,NA,1928,"1927-1928",1
1928-01-17,NA,1928,"1927-1928",1
1928-01-18,NA,1928,"1927-1928",1
1928-01-19,NA,1928,"1927-1928",1
1928-01-20,NA,1928,"1927-1928",1
1928-01-21,NA,1928,"1927-1928",1
1928-01-22,NA,1928,"1927-1928",1
1928-01-23,NA,1928,"1927-1928",1
1928-01-24,NA,1928,"1927-1928",1
1928-01-25,NA,1928,"1927-1928",1
1928-01-26,NA,1928,"1927-1928",1
1928-01-27,NA,1928,"1927-1928",1
1928-01-28,NA,1928,"1927-1928",1
1928-01-29,NA,1928,"1927-1928",1
1928-01-30,NA,1928,"1927-1928",1
1928-01-31,NA,1928,"1927-1928",1
1928-02-01,NA,1928,"1927-1928",2
1928-02-02,NA,1928,"1927-1928",2
1928-02-03,NA,1928,"1927-1928",2
1928-02-04,NA,1928,"1927-1928",2
1928-02-05,NA,1928,"1927-1928",2
1928-02-06,NA,1928,"1927-1928",2
1928-02-07,NA,1928,"1927-1928",2
1928-02-08,NA,1928,"1927-1928",2
1928-02-09,NA,1928,"1927-1928",2
1928-02-10,NA,1928,"1927-1928",2
1928-02-11,NA,1928,"1927-1928",2
1928-02-12,NA,1928,"1927-1928",2
1928-02-13,NA,1928,"1927-1928",2
1928-02-14,NA,1928,"1927-1928",2
1928-02-15,NA,1928,"1927-1928",2
1928-02-16,NA,1928,"1927-1928",2
1928-02-17,NA,1928,"1927-1928",2
1928-02-18,NA,1928,"1927-1928",2
1928-02-19,NA,1928,"1927-1928",2
1928-02-20,NA,1928,"1927-1928",2
1928-02-21,NA,1928,"1927-1928",2
1928-02-22,NA,1928,"1927-1928",2
1928-02-23,NA,1928,"1927-1928",2
1928-02-24,NA,1928,"1927-1928",2
1928-02-25,NA,1928,"1927-1928",2
1928-02-26,NA,1928,"1927-1928",2
1928-02-27,NA,1928,"1927-1928",2
1928-02-28,NA,1928,"1927-1928",2
1928-02-29,NA,1928,"1927-1928",2
1928-03-01,NA,1928,"1927-1928",3
1928-03-02,NA,1928,"1927-1928",3
1928-03-03,NA,1928,"1927-1928",3
1928-03-04,NA,1928,"1927-1928",3
1928-03-05,NA,1928,"1927-1928",3
1928-03-06,NA,1928,"1927-1928",3
1928-03-07,NA,1928,"1927-1928",3
1928-03-08,NA,1928,"1927-1928",3
1928-03-09,NA,1928,"1927-1928",3
1928-03-10,NA,1928,"1927-1928",3
1928-03-11,NA,1928,"1927-1928",3
1928-03-12,NA,1928,"1927-1928",3
1928-03-13,NA,1928,"1927-1928",3
1928-03-14,NA,1928,"1927-1928",3
1928-03-15,NA,1928,"1927-1928",3
1928-03-16,NA,1928,"1927-1928",3
1928-03-17,NA,1928,"1927-1928",3
1928-03-18,NA,1928,"1927-1928",3
1928-03-19,NA,1928,"1927-1928",3
1928-03-20,NA,1928,"1927-1928",3
1928-03-21,NA,1928,"1927-1928",3
1928-03-22,NA,1928,"1927-1928",3
1928-03-23,NA,1928,"1927-1928",3
1928-03-24,NA,1928,"1927-1928",3
1928-03-25,NA,1928,"1927-1928",3
1928-03-26,NA,1928,"1927-1928",3
1928-03-27,NA,1928,"1927-1928",3
1928-03-28,NA,1928,"1927-1928",3
1928-03-29,NA,1928,"1927-1928",3
1928-03-30,NA,1928,"1927-1928",3
1928-03-31,NA,1928,"1927-1928",3
1928-04-01,NA,1928,"1927-1928",4
1928-04-02,NA,1928,"1927-1928",4
1928-04-03,NA,1928,"1927-1928",4
1928-04-04,NA,1928,"1927-1928",4
1928-04-05,NA,1928,"1927-1928",4
1928-04-06,NA,1928,"1927-1928",4
1928-04-07,NA,1928,"1927-1928",4
1928-04-08,NA,1928,"1927-1928",4
1928-04-09,NA,1928,"1927-1928",4
1928-04-10,NA,1928,"1927-1928",4
1928-04-11,NA,1928,"1927-1928",4
1928-04-12,NA,1928,"1927-1928",4
1928-04-13,NA,1928,"1927-1928",4
1928-04-14,NA,1928,"1927-1928",4
1928-04-15,NA,1928,"1927-1928",4
1928-04-16,NA,1928,"1927-1928",4
1928-04-17,NA,1928,"1927-1928",4
1928-04-18,NA,1928,"1927-1928",4
1928-04-19,NA,1928,"1927-1928",4
1928-04-20,NA,1928,"1927-1928",4
1928-04-21,NA,1928,"1927-1928",4
1928-04-22,NA,1928,"1927-1928",4
1928-04-23,NA,1928,"1927-1928",4
1928-04-24,NA,1928,"1927-1928",4
1928-04-25,NA,1928,"1927-1928",4
1928-04-26,NA,1928,"1927-1928",4
1928-04-27,NA,1928,"1927-1928",4
1928-04-28,NA,1928,"1927-1928",4
1928-04-29,NA,1928,"1927-1928",4
1928-04-30,NA,1928,"1927-1928",4
1928-05-01,NA,1928,"1927-1928",5
1928-05-02,NA,1928,"1927-1928",5
1928-05-03,NA,1928,"1927-1928",5
1928-05-04,NA,1928,"1927-1928",5
1928-05-05,NA,1928,"1927-1928",5
1928-05-06,NA,1928,"1927-1928",5
1928-05-07,NA,1928,"1927-1928",5
1928-05-08,NA,1928,"1927-1928",5
1928-05-09,NA,1928,"1927-1928",5
1928-05-10,NA,1928,"1927-1928",5
1928-05-11,NA,1928,"1927-1928",5
1928-05-12,NA,1928,"1927-1928",5
1928-05-13,NA,1928,"1927-1928",5
1928-05-14,NA,1928,"1927-1928",5
1928-05-15,NA,1928,"1927-1928",5
1928-05-16,NA,1928,"1927-1928",5
1928-05-17,NA,1928,"1927-1928",5
1928-05-18,NA,1928,"1927-1928",5
1928-05-19,NA,1928,"1927-1928",5
1928-05-20,NA,1928,"1927-1928",5
1928-05-21,NA,1928,"1927-1928",5
1928-05-22,NA,1928,"1927-1928",5
1928-05-23,NA,1928,"1927-1928",5
1928-05-24,NA,1928,"1927-1928",5
1928-05-25,NA,1928,"1927-1928",5
1928-05-26,NA,1928,"1927-1928",5
1928-05-27,NA,1928,"1927-1928",5
1928-05-28,NA,1928,"1927-1928",5
1928-05-29,NA,1928,"1927-1928",5
1928-05-30,NA,1928,"1927-1928",5
